121.388982	31.215374	2015-04-01 08:08:03
121.389342	31.214956	2015-04-01 08:08:13
121.388080	31.214886	2015-04-01 08:08:34
121.389564	31.215038	2015-04-01 08:08:54
121.389739	31.215045	2015-04-01 08:09:12
121.390270	31.214947	2015-04-01 08:09:23
121.391069	31.214764	2015-04-01 08:09:32
121.391825	31.214875	2015-04-01 08:09:41
121.392877	31.215157	2015-04-01 08:09:49
121.393623	31.215138	2015-04-01 08:09:57
121.394646	31.214703	2015-04-01 08:10:08
121.395138	31.214776	2015-04-01 08:10:29
121.395180	31.214680	2015-04-01 08:10:49
121.395178	31.214617	2015-04-01 08:11:09
121.395137	31.214492	2015-04-01 08:11:30
121.395036	31.214164	2015-04-01 08:11:50
121.395096	31.214094	2015-04-01 08:12:09
121.395401	31.213954	2015-04-01 08:12:17
121.396028	31.213603	2015-04-01 08:12:28
121.396463	31.213547	2015-04-01 08:12:46
121.397191	31.213443	2015-04-01 08:12:56
121.397604	31.213389	2015-04-01 08:13:01
121.398406	31.213263	2015-04-01 08:13:06
121.399792	31.213006	2015-04-01 08:13:13
121.400470	31.212885	2015-04-01 08:13:18
121.401129	31.212811	2015-04-01 08:13:25
121.402259	31.212661	2015-04-01 08:13:30
121.403229	31.212434	2015-04-01 08:13:36
121.403657	31.212294	2015-04-01 08:13:41
121.404720	31.212037	2015-04-01 08:13:47
121.405864	31.211684	2015-04-01 08:13:57
121.406156	31.211577	2015-04-01 08:14:16
121.406192	31.211571	2015-04-01 08:14:37
121.406306	31.211499	2015-04-01 08:14:53
121.406620	31.211364	2015-04-01 08:15:03
121.407127	31.211169	2015-04-01 08:15:11
121.407201	31.210772	2015-04-01 08:15:22
121.407141	31.210105	2015-04-01 08:15:43
121.407111	31.209969	2015-04-01 08:15:53
121.407104	31.209640	2015-04-01 08:16:01
121.407441	31.209410	2015-04-01 08:16:11
121.407856	31.209700	2015-04-01 08:16:21
121.408152	31.209501	2015-04-01 08:16:29
121.408479	31.209240	2015-04-01 08:16:37
121.408460	31.208444	2015-04-01 08:16:50
121.408077	31.207272	2015-04-01 08:16:59
121.408099	31.206493	2015-04-01 08:17:04
121.408201	31.205738	2015-04-01 08:17:07
121.408291	31.204913	2015-04-01 08:17:14
121.408784	31.203417	2015-04-01 08:17:20
121.408900	31.202074	2015-04-01 08:17:31
121.409245	31.201644	2015-04-01 08:17:45
121.409509	31.201339	2015-04-01 08:17:55
121.409750	31.200924	2015-04-01 08:18:10
121.410024	31.200426	2015-04-01 08:18:19
121.410245	31.199875	2015-04-01 08:18:30
121.410649	31.199634	2015-04-01 08:18:39
121.411265	31.198979	2015-04-01 08:18:47
121.411920	31.197989	2015-04-01 08:18:55
121.412407	31.197286	2015-04-01 08:19:03
121.412745	31.196759	2015-04-01 08:19:09
121.416101	31.191861	2015-04-01 08:19:49
121.416493	31.191349	2015-04-01 08:19:57
121.416642	31.191074	2015-04-01 08:20:03
121.418257	31.189124	2015-04-01 08:21:09
121.418354	31.188976	2015-04-01 08:21:12
121.418714	31.188952	2015-04-01 08:21:23
121.419232	31.188652	2015-04-01 08:21:33
121.419434	31.188051	2015-04-01 08:21:44
121.419611	31.187420	2015-04-01 08:21:54
121.419759	31.186796	2015-04-01 08:22:04
121.420121	31.186108	2015-04-01 08:22:13
121.420671	31.185650	2015-04-01 08:22:21
121.421152	31.185001	2015-04-01 08:22:29
121.421819	31.184608	2015-04-01 08:22:39
121.422503	31.184442	2015-04-01 08:22:48
121.422633	31.184071	2015-04-01 08:23:00
121.423505	31.183811	2015-04-01 08:23:11
121.424477	31.183681	2015-04-01 08:23:21
121.425283	31.183549	2015-04-01 08:23:29
121.426059	31.183329	2015-04-01 08:23:38
121.427781	31.182549	2015-04-01 08:23:54
121.428544	31.182002	2015-04-01 08:24:02
121.429397	31.181627	2015-04-01 08:24:09
121.429929	31.181654	2015-04-01 08:24:17
121.431106	31.181962	2015-04-01 08:24:28
121.431208	31.181330	2015-04-01 08:24:39
121.431100	31.180524	2015-04-01 08:24:50
121.431061	31.180070	2015-04-01 08:24:57
121.431004	31.179445	2015-04-01 08:25:06
121.430912	31.178722	2015-04-01 08:25:13
121.430854	31.178247	2015-04-01 08:25:24
121.430756	31.177425	2015-04-01 08:25:33
121.430638	31.176470	2015-04-01 08:25:42
121.430556	31.175834	2015-04-01 08:25:52
121.430491	31.175075	2015-04-01 08:26:00
121.430414	31.174386	2015-04-01 08:26:07
121.430328	31.173562	2015-04-01 08:26:17
121.430257	31.173037	2015-04-01 08:26:25
121.430163	31.172337	2015-04-01 08:26:30
121.430063	31.171465	2015-04-01 08:26:41
121.430024	31.171042	2015-04-01 08:26:48
121.429891	31.169981	2015-04-01 08:26:58
121.429788	31.169153	2015-04-01 08:27:06
121.429650	31.168120	2015-04-01 08:27:14
121.429542	31.167200	2015-04-01 08:27:21
121.429453	31.166550	2015-04-01 08:27:26
121.429323	31.165793	2015-04-01 08:27:32
121.429181	31.165322	2015-04-01 08:27:38
121.428866	31.164396	2015-04-01 08:27:41
121.428739	31.164056	2015-04-01 08:27:44
121.428355	31.163368	2015-04-01 08:27:47
121.428024	31.162870	2015-04-01 08:27:48
121.427910	31.162710	2015-04-01 08:27:54
121.427166	31.161812	2015-04-01 08:27:57
121.426747	31.161390	2015-04-01 08:28:00
121.426306	31.160970	2015-04-01 08:28:02
121.426014	31.160697	2015-04-01 08:28:05
121.425444	31.160165	2015-04-01 08:28:09
121.425000	31.159770	2015-04-01 08:28:11
121.424536	31.159349	2015-04-01 08:28:14
121.422638	31.157558	2015-04-01 08:28:28
121.422638	31.157558	2015-04-01 08:28:30
121.421584	31.156567	2015-04-01 08:28:33
121.421134	31.156142	2015-04-01 08:28:37
121.420835	31.155857	2015-04-01 08:28:39
121.420267	31.155313	2015-04-01 08:28:44
121.419708	31.154780	2015-04-01 08:28:46
121.419272	31.154369	2015-04-01 08:28:49
121.418846	31.153964	2015-04-01 08:28:49
121.418307	31.153451	2015-04-01 08:28:59
121.417645	31.152822	2015-04-01 08:29:04
121.416847	31.152067	2015-04-01 08:29:08
121.416304	31.151580	2015-04-01 08:29:13
121.416304	31.151580	2015-04-01 08:29:15
121.415417	31.150770	2015-04-01 08:29:19
121.415266	31.150626	2015-04-01 08:29:20
121.414365	31.149768	2015-04-01 08:29:24
121.414217	31.149629	2015-04-01 08:29:26
121.413599	31.149054	2015-04-01 08:29:29
121.412968	31.148470	2015-04-01 08:29:29
121.412480	31.148013	2015-04-01 08:29:36
121.412312	31.147860	2015-04-01 08:29:40
121.411323	31.146939	2015-04-01 08:29:43
121.410833	31.146476	2015-04-01 08:29:47
121.410043	31.145644	2015-04-01 08:29:53
121.409660	31.145294	2015-04-01 08:29:55
121.409228	31.144915	2015-04-01 08:29:59
121.408933	31.144644	2015-04-01 08:30:02
121.408382	31.144092	2015-04-01 08:30:05
121.407748	31.143468	2015-04-01 08:30:09
121.407008	31.142686	2015-04-01 08:30:18
121.406933	31.142321	2015-04-01 08:30:24
121.407984	31.140927	2015-04-01 08:30:35
121.408344	31.140367	2015-04-01 08:30:45
121.408469	31.140175	2015-04-01 08:30:53
121.408683	31.139821	2015-04-01 08:31:07
121.409143	31.139127	2015-04-01 08:31:17
121.409352	31.138821	2015-04-01 08:31:25
121.409752	31.138404	2015-04-01 08:31:32
121.410387	31.138344	2015-04-01 08:31:41
121.411204	31.138190	2015-04-01 08:31:51
121.412155	31.135745	2015-04-01 08:33:06
121.414464	31.132364	2015-04-01 08:33:58
121.414892	31.131722	2015-04-01 08:34:09
121.414922	31.131661	2015-04-01 08:34:19
121.414844	31.131597	2015-04-01 08:35:22
121.415125	31.131204	2015-04-01 08:35:32
121.415003	31.130837	2015-04-01 08:35:40
121.414283	31.130724	2015-04-01 08:35:51
121.413556	31.130649	2015-04-01 08:35:59
121.412827	31.130526	2015-04-01 08:36:07
121.412244	31.130420	2015-04-01 08:36:15
121.411498	31.130290	2015-04-01 08:36:23
121.410105	31.130108	2015-04-01 08:36:32
121.409277	31.130004	2015-04-01 08:36:39
121.408449	31.129892	2015-04-01 08:37:00
121.408375	31.129880	2015-04-01 08:37:11
121.408039	31.129838	2015-04-01 08:37:21
121.407148	31.129727	2015-04-01 08:37:29
121.406541	31.129665	2015-04-01 08:37:35
121.405787	31.129626	2015-04-01 08:37:48
121.405004	31.129519	2015-04-01 08:37:54
121.404194	31.129476	2015-04-01 08:38:07
121.404012	31.129505	2015-04-01 08:38:16
121.403780	31.129382	2015-04-01 08:38:30
121.403627	31.129228	2015-04-01 08:38:43
121.403150	31.129178	2015-04-01 08:38:51
121.402429	31.129244	2015-04-01 08:39:15
121.402409	31.129235	2015-04-01 08:39:33
121.402407	31.129248	2015-04-01 08:39:55
121.402385	31.129254	2015-04-01 08:40:14
121.402310	31.129253	2015-04-01 08:40:25
121.401764	31.129087	2015-04-01 08:40:35
121.401759	31.128488	2015-04-01 08:40:45
121.401817	31.127750	2015-04-01 08:40:53
121.401827	31.126984	2015-04-01 08:41:14
121.401842	31.126793	2015-04-01 08:41:24
121.401763	31.126040	2015-04-01 08:41:33
121.401225	31.125880	2015-04-01 08:41:37
121.400067	31.125802	2015-04-01 08:41:51
121.399012	31.125865	2015-04-01 08:41:58
121.398428	31.125963	2015-04-01 08:42:19
121.398176	31.125960	2015-04-01 08:42:30
121.397988	31.125417	2015-04-01 08:42:37
121.397704	31.124401	2015-04-01 08:42:45
121.397543	31.123692	2015-04-01 08:43:07
121.397454	31.123388	2015-04-01 08:43:17
121.397087	31.123418	2015-04-01 08:43:26
121.396191	31.123657	2015-04-01 08:43:34
121.395776	31.123747	2015-04-01 08:43:38
121.394280	31.124059	2015-04-01 08:43:49
121.394080	31.123924	2015-04-01 08:44:05
121.394013	31.123549	2015-04-01 08:44:14
121.394113	31.123310	2015-04-01 08:44:36
121.393988	31.123282	2015-04-01 08:44:55
121.393997	31.123283	2015-04-01 08:45:17
121.394039	31.123292	2015-04-01 08:45:38

121.393965	31.123513	2015-04-01 23:49:29
121.393898	31.124122	2015-04-01 23:50:00
121.393270	31.124312	2015-04-01 23:50:08
121.392618	31.124468	2015-04-01 23:50:20
121.391982	31.124598	2015-04-01 23:50:30
121.391483	31.124727	2015-04-01 23:50:40
121.390756	31.124529	2015-04-01 23:50:48
121.390349	31.123995	2015-04-01 23:50:57
121.390065	31.123591	2015-04-01 23:51:05
121.389416	31.122705	2015-04-01 23:51:15
121.389198	31.122432	2015-04-01 23:51:36
121.388995	31.122115	2015-04-01 23:51:46
121.388646	31.121640	2015-04-01 23:51:54
121.388247	31.120864	2015-04-01 23:52:02
121.387994	31.120277	2015-04-01 23:52:09
121.387015	31.119708	2015-04-01 23:52:18
121.386461	31.119056	2015-04-01 23:52:26
121.385806	31.118229	2015-04-01 23:52:36
121.385808	31.117890	2015-04-01 23:52:58
121.386104	31.117604	2015-04-01 23:53:07
121.386583	31.117066	2015-04-01 23:53:15
121.387131	31.116186	2015-04-01 23:53:22
121.387629	31.115401	2015-04-01 23:53:30
121.388069	31.114656	2015-04-01 23:53:41
121.388207	31.114441	2015-04-01 23:54:02
121.388353	31.114173	2015-04-01 23:54:23
121.388450	31.114026	2015-04-01 23:54:43
121.388590	31.113799	2015-04-01 23:55:04
121.388640	31.113717	2015-04-01 23:55:17
121.388804	31.113355	2015-04-01 23:55:27
121.388880	31.113194	2015-04-01 23:55:38
121.388428	31.113370	2015-04-01 23:55:49
121.387925	31.113952	2015-04-01 23:55:57
121.387386	31.114717	2015-04-01 23:56:03
121.387107	31.115194	2015-04-01 23:56:10
121.386729	31.115803	2015-04-01 23:56:13
121.386313	31.116450	2015-04-01 23:56:24
121.385567	31.117547	2015-04-01 23:56:32
121.384955	31.118468	2015-04-01 23:56:38
121.384552	31.119045	2015-04-01 23:56:45
121.384147	31.119606	2015-04-01 23:56:50
121.383912	31.120250	2015-04-01 23:56:55
121.383749	31.120897	2015-04-01 23:57:00
121.383539	31.121932	2015-04-01 23:57:06
121.383295	31.122695	2015-04-01 23:57:11
121.383012	31.123257	2015-04-01 23:57:16
121.382419	31.124088	2015-04-01 23:57:21
121.382182	31.124367	2015-04-01 23:57:24
121.381503	31.125153	2015-04-01 23:57:29
121.380844	31.126029	2015-04-01 23:57:37
121.380539	31.126486	2015-04-01 23:57:45
121.379683	31.127765	2015-04-01 23:58:15
121.379596	31.127924	2015-04-01 23:58:26
121.379584	31.127946	2015-04-01 23:58:37
121.379466	31.128179	2015-04-01 23:58:45
121.379421	31.128270	2015-04-01 23:58:49
121.379052	31.128956	2015-04-01 23:58:54
121.378781	31.129415	2015-04-01 23:59:07
121.378619	31.129687	2015-04-01 23:59:17
121.378429	31.130082	2015-04-01 23:59:28
121.378245	31.130391	2015-04-01 23:59:36
121.378167	31.130474	2015-04-01 23:59:59
121.377996	31.130802	2015-04-02 00:00:09
121.377757	31.131247	2015-04-02 00:00:16
121.377584	31.131552	2015-04-02 00:00:34
121.377372	31.131949	2015-04-02 00:00:53
121.377332	31.131976	2015-04-02 00:01:03
121.377123	31.132328	2015-04-02 00:01:24
121.377041	31.132484	2015-04-02 00:01:42
121.376825	31.132887	2015-04-02 00:01:54
121.376667	31.133167	2015-04-02 00:02:01
121.376350	31.133735	2015-04-02 00:02:13
121.376129	31.134028	2015-04-02 00:02:44
121.375878	31.134507	2015-04-02 00:03:01
121.375753	31.134727	2015-04-02 00:03:07
121.375538	31.135108	2015-04-02 00:03:30
121.374645	31.136778	2015-04-02 00:04:08
121.374052	31.137773	2015-04-02 00:04:26
121.373990	31.137885	2015-04-02 00:04:31
121.373800	31.138292	2015-04-02 00:04:48
121.373672	31.138480	2015-04-02 00:05:08
121.373579	31.138636	2015-04-02 00:05:29
121.373439	31.138883	2015-04-02 00:05:40
121.373098	31.139449	2015-04-02 00:06:00
121.373047	31.139517	2015-04-02 00:06:18
121.372853	31.139879	2015-04-02 00:06:28
121.372584	31.140345	2015-04-02 00:06:37
121.372378	31.140723	2015-04-02 00:06:50
121.372136	31.141163	2015-04-02 00:06:58
121.371816	31.141744	2015-04-02 00:07:10
121.371701	31.141943	2015-04-02 00:07:31
121.371521	31.142274	2015-04-02 00:07:51
121.371449	31.142403	2015-04-02 00:08:11
121.371265	31.142745	2015-04-02 00:08:21
121.371064	31.143087	2015-04-02 00:08:39
121.370907	31.143356	2015-04-02 00:08:52
121.370762	31.143614	2015-04-02 00:09:02
121.370509	31.144096	2015-04-02 00:09:13
121.370284	31.144528	2015-04-02 00:09:23
121.370015	31.144991	2015-04-02 00:09:30
121.369736	31.145382	2015-04-02 00:09:43
121.369435	31.145914	2015-04-02 00:09:54
121.369100	31.146542	2015-04-02 00:10:01
121.368750	31.147163	2015-04-02 00:10:12
121.368556	31.147518	2015-04-02 00:10:27
121.368467	31.147701	2015-04-02 00:10:37
121.368242	31.148091	2015-04-02 00:10:47
121.368068	31.148373	2015-04-02 00:10:57
121.367888	31.148697	2015-04-02 00:11:08
121.367738	31.148990	2015-04-02 00:11:18
121.367537	31.149372	2015-04-02 00:11:29
121.367322	31.149750	2015-04-02 00:11:39
121.367202	31.149907	2015-04-02 00:11:57
121.366946	31.150385	2015-04-02 00:12:07
121.366769	31.150720	2015-04-02 00:12:19
121.366504	31.151192	2015-04-02 00:12:29
121.366143	31.151845	2015-04-02 00:12:35
121.365814	31.152382	2015-04-02 00:12:46
121.365619	31.152724	2015-04-02 00:12:57
121.365569	31.152814	2015-04-02 00:13:11
121.365416	31.153191	2015-04-02 00:13:21
121.365278	31.153417	2015-04-02 00:13:37
121.365007	31.153875	2015-04-02 00:13:48
121.364761	31.154299	2015-04-02 00:13:57
121.364605	31.154587	2015-04-02 00:14:10
121.364372	31.155043	2015-04-02 00:14:20
121.364192	31.155418	2015-04-02 00:14:30
121.364044	31.155738	2015-04-02 00:14:38
121.363920	31.156000	2015-04-02 00:14:51
121.363854	31.156136	2015-04-02 00:15:07
121.363746	31.156394	2015-04-02 00:15:21
121.363584	31.156769	2015-04-02 00:15:41
121.363493	31.156978	2015-04-02 00:15:54
121.363386	31.157240	2015-04-02 00:16:05
121.363261	31.157554	2015-04-02 00:16:14
121.363163	31.157828	2015-04-02 00:16:24
121.362985	31.158284	2015-04-02 00:16:36
121.362825	31.158695	2015-04-02 00:16:46
121.362672	31.159076	2015-04-02 00:16:56
121.362482	31.159567	2015-04-02 00:17:07
121.362366	31.159852	2015-04-02 00:17:16
121.362240	31.160157	2015-04-02 00:17:27
121.362073	31.160566	2015-04-02 00:17:33
121.361905	31.161018	2015-04-02 00:17:47
121.361755	31.161396	2015-04-02 00:17:58
121.361647	31.161668	2015-04-02 00:18:08
121.361523	31.161984	2015-04-02 00:18:18
121.361419	31.162242	2015-04-02 00:18:27
121.361235	31.162710	2015-04-02 00:18:39
121.361038	31.163205	2015-04-02 00:18:49
121.360929	31.163483	2015-04-02 00:18:59
121.360764	31.163898	2015-04-02 00:19:07
121.360624	31.164259	2015-04-02 00:19:18
121.360524	31.164531	2015-04-02 00:19:30
121.360346	31.164974	2015-04-02 00:19:40
121.360139	31.165497	2015-04-02 00:19:51
121.360005	31.165839	2015-04-02 00:20:01
